Date,AAPL,MSFT,SQ
2019-10-28,62.26250076293945,144.19000244140625,62.79999923706055
2019-10-29,60.8224983215332,142.8300018310547,62.40999984741211
2019-10-30,60.814998626708984,144.61000061035156,62.15999984741211
2019-10-31,62.189998626708984,143.3699951171875,61.43000030517578
2019-11-01,63.95500183105469,143.72000122070312,62.599998474121094
2019-11-04,64.375,144.5500030517578,62.380001068115234
2019-11-05,64.28250122070312,144.4600067138672,61.060001373291016
2019-11-06,64.30999755859375,144.05999755859375,61.34000015258789
2019-11-07,64.85749816894531,144.25999450683594,64.41000366210938
2019-11-08,65.03500366210938,145.9600067138672,62.45000076293945
2019-11-11,65.55000305175781,146.11000061035156,63.790000915527344
2019-11-12,65.48999786376953,147.07000732421875,61.540000915527344
2019-11-13,66.11750030517578,147.30999755859375,61.5099983215332
2019-11-14,65.66000366210938,148.05999755859375,62.9900016784668
2019-11-15,66.44000244140625,149.97000122070312,64.69999694824219
2019-11-18,66.7750015258789,150.33999633789062,65.73999786376953
2019-11-19,66.57250213623047,150.38999938964844,66.37000274658203
2019-11-20,65.79750061035156,149.6199951171875,67.16999816894531
2019-11-21,65.50250244140625,149.47999572753906,67.41999816894531
2019-11-22,65.44499969482422,149.58999633789062,67.75
2019-11-25,66.59249877929688,151.22999572753906,68.25
2019-11-26,66.07250213623047,152.02999877929688,68.94000244140625
2019-11-27,66.95999908447266,152.32000732421875,69.6500015258789
2019-11-29,66.8125,151.3800048828125,69.12000274658203
2019-12-02,66.04000091552734,149.5500030517578,66.87999725341797
2019-12-03,64.86250305175781,149.30999755859375,67.04000091552734
2019-12-04,65.43499755859375,149.85000610351562,67.77999877929688
2019-12-05,66.3949966430664,149.92999267578125,67.13999938964844
2019-12-06,67.67749786376953,151.75,67.9800033569336
2019-12-09,66.7300033569336,151.36000061035156,67.05999755859375
2019-12-10,67.12000274658203,151.1300048828125,65.83999633789062
2019-12-11,67.69249725341797,151.6999969482422,65.75
2019-12-12,67.86499786376953,153.24000549316406,65.86000061035156
2019-12-13,68.7874984741211,154.52999877929688,64.80000305175781
2019-12-16,69.96499633789062,155.52999877929688,66.52999877929688
2019-12-17,70.10250091552734,154.69000244140625,65.55000305175781
2019-12-18,69.93499755859375,154.3699951171875,65.13999938964844
2019-12-19,70.00499725341797,155.7100067138672,64.55000305175781
2019-12-20,69.86000061035156,157.41000366210938,63.630001068115234
2019-12-23,71.0,157.41000366210938,62.79999923706055
2019-12-24,71.06749725341797,157.3800048828125,63.959999084472656
2019-12-26,72.47750091552734,158.6699981689453,64.02999877929688
2019-12-27,72.44999694824219,158.9600067138672,63.79999923706055
2019-12-30,72.87999725341797,157.58999633789062,61.79999923706055
2019-12-31,73.4124984741211,157.6999969482422,62.560001373291016
2020-01-02,75.0875015258789,160.6199951171875,63.83000183105469
2020-01-03,74.35749816894531,158.6199951171875,63.0
2020-01-06,74.94999694824219,159.02999877929688,62.56999969482422
2020-01-07,74.59750366210938,157.5800018310547,64.58999633789062
2020-01-08,75.79750061035156,160.08999633789062,67.5999984741211
2020-01-09,77.40750122070312,162.08999633789062,67.93000030517578
2020-01-10,77.5824966430664,161.33999633789062,67.98999786376953
2020-01-13,79.23999786376953,163.27999877929688,68.66000366210938
2020-01-14,78.16999816894531,162.1300048828125,68.16999816894531
2020-01-15,77.83499908447266,163.17999267578125,70.36000061035156
2020-01-16,78.80999755859375,166.1699981689453,69.5199966430664
2020-01-17,79.68250274658203,167.10000610351562,69.37999725341797
2020-01-21,79.14250183105469,166.5,68.30999755859375
2020-01-22,79.42500305175781,165.6999969482422,68.69000244140625
2020-01-23,79.80750274658203,166.72000122070312,69.29000091552734
2020-01-24,79.57749938964844,165.0399932861328,71.13999938964844
2020-01-27,77.23750305175781,162.27999877929688,71.05000305175781
2020-01-28,79.42250061035156,165.4600067138672,74.80000305175781
2020-01-29,81.08499908447266,168.0399932861328,76.16000366210938
2020-01-30,80.96749877929688,172.77999877929688,76.0999984741211
